,Date,Open,High,Low,Close,Volume,Index
91,2020-01-13,3271.1298828125,3288.1298828125,3268.429931640625,3288.1298828125,3456380000,S&P 500
92,2020-01-14,3285.35009765625,3294.25,3277.18994140625,3283.14990234375,3665130000,S&P 500
93,2020-01-15,3282.27001953125,3298.659912109375,3280.68994140625,3289.2900390625,3716840000,S&P 500
94,2020-01-16,3302.969970703125,3317.110107421875,3302.820068359375,3316.81005859375,3535080000,S&P 500
95,2020-01-17,3323.659912109375,3329.8798828125,3318.860107421875,3329.6201171875,3698170000,S&P 500
96,2020-01-21,3321.030029296875,3329.7900390625,3316.610107421875,3320.7900390625,4105340000,S&P 500
97,2020-01-22,3330.02001953125,3337.77001953125,3320.0400390625,3321.75,3619850000,S&P 500
98,2020-01-23,3315.77001953125,3326.8798828125,3301.8701171875,3325.5400390625,3764860000,S&P 500
99,2020-01-24,3333.10009765625,3333.179931640625,3281.530029296875,3295.469970703125,3707130000,S&P 500
100,2020-01-27,3247.159912109375,3258.85009765625,3234.5,3243.6298828125,3823100000,S&P 500
101,2020-01-28,3255.35009765625,3285.780029296875,3253.219970703125,3276.239990234375,3526720000,S&P 500
102,2020-01-29,3289.4599609375,3293.469970703125,3271.889892578125,3273.39990234375,3584500000,S&P 500
103,2020-01-30,3256.449951171875,3285.909912109375,3242.800048828125,3283.659912109375,3787250000,S&P 500
104,2020-01-31,3282.330078125,3282.330078125,3214.679931640625,3225.52001953125,4527830000,S&P 500
105,2020-02-03,3235.659912109375,3268.43994140625,3235.659912109375,3248.919921875,3757910000,S&P 500
106,2020-02-04,3280.610107421875,3306.919921875,3280.610107421875,3297.590087890625,3995320000,S&P 500
107,2020-02-05,3324.909912109375,3337.580078125,3313.75,3334.68994140625,4117730000,S&P 500
108,2020-02-06,3344.919921875,3347.9599609375,3334.389892578125,3345.780029296875,3868370000,S&P 500
109,2020-02-07,3335.5400390625,3341.419921875,3322.1201171875,3327.7099609375,3730650000,S&P 500
110,2020-02-10,3318.280029296875,3352.260009765625,3317.77001953125,3352.090087890625,3450350000,S&P 500
111,2020-02-11,3365.8701171875,3375.6298828125,3352.719970703125,3357.75,3760550000,S&P 500
112,2020-02-12,3370.5,3381.469970703125,3369.719970703125,3379.449951171875,3926380000,S&P 500
113,2020-02-13,3365.89990234375,3385.090087890625,3360.52001953125,3373.93994140625,3498240000,S&P 500
114,2020-02-14,3378.080078125,3380.68994140625,3366.14990234375,3380.159912109375,3398040000,S&P 500
115,2020-02-18,3369.0400390625,3375.010009765625,3355.610107421875,3370.2900390625,3746720000,S&P 500
116,2020-02-19,3380.389892578125,3393.52001953125,3378.830078125,3386.14990234375,3600150000,S&P 500
117,2020-02-20,3380.449951171875,3389.14990234375,3341.02001953125,3373.22998046875,4007320000,S&P 500
118,2020-02-21,3360.5,3360.760009765625,3328.449951171875,3337.75,3899270000,S&P 500
119,2020-02-24,3257.610107421875,3259.81005859375,3214.64990234375,3225.889892578125,4842960000,S&P 500
120,2020-02-25,3238.93994140625,3246.989990234375,3118.77001953125,3128.2099609375,5591510000,S&P 500
121,2020-02-26,3139.89990234375,3182.510009765625,3108.989990234375,3116.389892578125,5478110000,S&P 500
122,2020-02-27,3062.5400390625,3097.070068359375,2977.389892578125,2978.760009765625,7058840000,S&P 500
123,2020-02-28,2916.89990234375,2959.719970703125,2855.840087890625,2954.219970703125,8563850000,S&P 500
124,2020-03-02,2974.280029296875,3090.9599609375,2945.18994140625,3090.22998046875,6376400000,S&P 500
125,2020-03-03,3096.4599609375,3136.719970703125,2976.6298828125,3003.3701171875,6355940000,S&P 500
126,2020-03-04,3045.75,3130.969970703125,3034.3798828125,3130.1201171875,5035480000,S&P 500
127,2020-03-05,3075.699951171875,3083.0400390625,2999.830078125,3023.93994140625,5575550000,S&P 500
128,2020-03-06,2954.199951171875,2985.929931640625,2901.5400390625,2972.3701171875,6552140000,S&P 500
129,2020-03-09,2863.889892578125,2863.889892578125,2734.429931640625,2746.56005859375,8423050000,S&P 500
130,2020-03-10,2813.47998046875,2882.590087890625,2734.0,2882.22998046875,7635960000,S&P 500
131,2020-03-11,2825.60009765625,2825.60009765625,2707.219970703125,2741.3798828125,7374110000,S&P 500
132,2020-03-12,2630.860107421875,2660.949951171875,2478.860107421875,2480.639892578125,8829380000,S&P 500
133,2020-03-13,2569.989990234375,2711.330078125,2492.3701171875,2711.02001953125,8258670000,S&P 500
134,2020-03-16,2508.590087890625,2562.97998046875,2380.93994140625,2386.1298828125,7781540000,S&P 500
135,2020-03-17,2425.659912109375,2553.929931640625,2367.0400390625,2529.18994140625,8358500000,S&P 500
136,2020-03-18,2436.5,2453.570068359375,2280.52001953125,2398.10009765625,8755780000,S&P 500
137,2020-03-19,2393.47998046875,2466.969970703125,2319.780029296875,2409.389892578125,7946710000,S&P 500
138,2020-03-20,2431.93994140625,2453.010009765625,2295.56005859375,2304.919921875,9044690000,S&P 500
139,2020-03-23,2290.7099609375,2300.72998046875,2191.860107421875,2237.39990234375,7402180000,S&P 500
140,2020-03-24,2344.43994140625,2449.7099609375,2344.43994140625,2447.330078125,7547350000,S&P 500
141,2020-03-25,2457.77001953125,2571.419921875,2407.530029296875,2475.56005859375,8285670000,S&P 500
142,2020-03-26,2501.2900390625,2637.010009765625,2500.719970703125,2630.070068359375,7753160000,S&P 500
143,2020-03-27,2555.8701171875,2615.909912109375,2520.02001953125,2541.469970703125,6194330000,S&P 500
144,2020-03-30,2558.97998046875,2631.800048828125,2545.280029296875,2626.64990234375,5746220000,S&P 500
145,2020-03-31,2614.68994140625,2641.389892578125,2571.14990234375,2584.590087890625,6568290000,S&P 500
146,2020-04-01,2498.080078125,2522.75,2447.489990234375,2470.5,5947900000,S&P 500
147,2020-04-02,2458.5400390625,2533.219970703125,2455.7900390625,2526.89990234375,6454990000,S&P 500
148,2020-04-03,2514.919921875,2538.179931640625,2459.9599609375,2488.64990234375,6087190000,S&P 500
149,2020-04-06,2578.280029296875,2676.85009765625,2574.570068359375,2663.679931640625,6391860000,S&P 500
150,2020-04-07,2738.64990234375,2756.889892578125,2657.669921875,2659.409912109375,7040720000,S&P 500
151,2020-04-08,2685.0,2760.75,2663.300048828125,2749.97998046875,5856370000,S&P 500
152,2020-04-09,2776.989990234375,2818.570068359375,2762.360107421875,2789.820068359375,7880140000,S&P 500
153,2020-04-13,2782.4599609375,2782.4599609375,2721.169921875,2761.6298828125,5274310000,S&P 500
154,2020-04-14,2805.10009765625,2851.85009765625,2805.10009765625,2846.06005859375,5567400000,S&P 500
155,2020-04-15,2795.639892578125,2801.8798828125,2761.5400390625,2783.360107421875,5203390000,S&P 500
156,2020-04-16,2799.340087890625,2806.510009765625,2764.320068359375,2799.550048828125,5179990000,S&P 500
157,2020-04-17,2842.429931640625,2879.219970703125,2830.8798828125,2874.56005859375,5792140000,S&P 500
158,2020-04-20,2845.6201171875,2868.97998046875,2820.429931640625,2823.159912109375,5220160000,S&P 500
159,2020-04-21,2784.81005859375,2785.5400390625,2727.10009765625,2736.56005859375,5075830000,S&P 500
160,2020-04-22,2787.889892578125,2815.10009765625,2775.949951171875,2799.31005859375,5049660000,S&P 500
161,2020-04-23,2810.419921875,2844.89990234375,2794.260009765625,2797.800048828125,5756520000,S&P 500
162,2020-04-24,2812.639892578125,2842.7099609375,2791.760009765625,2836.739990234375,5374480000,S&P 500
163,2020-04-27,2854.64990234375,2887.719970703125,2852.889892578125,2878.47998046875,5194260000,S&P 500
164,2020-04-28,2909.9599609375,2921.14990234375,2860.7099609375,2863.389892578125,5672880000,S&P 500
165,2020-04-29,2918.4599609375,2954.860107421875,2912.159912109375,2939.510009765625,6620140000,S&P 500
166,2020-04-30,2930.909912109375,2930.909912109375,2892.469970703125,2912.429931640625,6523120000,S&P 500
167,2020-05-01,2869.090087890625,2869.090087890625,2821.610107421875,2830.7099609375,4753160000,S&P 500
168,2020-05-04,2815.010009765625,2844.239990234375,2797.85009765625,2842.739990234375,4723140000,S&P 500
169,2020-05-05,2868.8798828125,2898.22998046875,2863.550048828125,2868.43994140625,5129590000,S&P 500
170,2020-05-06,2883.139892578125,2891.110107421875,2847.64990234375,2848.419921875,4861920000,S&P 500
171,2020-05-07,2878.260009765625,2901.919921875,2876.47998046875,2881.18994140625,5164640000,S&P 500
172,2020-05-08,2908.830078125,2932.159912109375,2902.8798828125,2929.800048828125,4857160000,S&P 500
173,2020-05-11,2915.4599609375,2944.25,2903.43994140625,2930.18994140625,4807320000,S&P 500
174,2020-05-12,2939.5,2945.820068359375,2869.590087890625,2870.1201171875,5107710000,S&P 500
175,2020-05-13,2865.860107421875,2874.139892578125,2793.14990234375,2820.0,6143130000,S&P 500
176,2020-05-14,2794.5400390625,2852.800048828125,2766.639892578125,2852.5,5641920000,S&P 500
177,2020-05-15,2829.949951171875,2865.010009765625,2816.780029296875,2863.699951171875,5477040000,S&P 500
178,2020-05-18,2913.860107421875,2968.090087890625,2913.860107421875,2953.909912109375,6364290000,S&P 500
179,2020-05-19,2948.590087890625,2964.2099609375,2922.35009765625,2922.93994140625,4969330000,S&P 500
180,2020-05-20,2953.6298828125,2980.2900390625,2953.6298828125,2971.610107421875,4992970000,S&P 500
181,2020-05-21,2969.949951171875,2978.5,2938.570068359375,2948.510009765625,4966940000,S&P 500
182,2020-05-22,2948.050048828125,2956.760009765625,2933.590087890625,2955.449951171875,3952800000,S&P 500
183,2020-05-26,3004.080078125,3021.719970703125,2988.169921875,2991.77001953125,5837060000,S&P 500
184,2020-05-27,3015.64990234375,3036.25,2969.75,3036.1298828125,6371230000,S&P 500
185,2020-05-28,3046.610107421875,3068.669921875,3023.39990234375,3029.72998046875,5402670000,S&P 500
186,2020-05-29,3025.169921875,3049.169921875,2998.610107421875,3044.31005859375,7275080000,S&P 500
187,2020-06-01,3038.780029296875,3062.179931640625,3031.5400390625,3055.72998046875,4673410000,S&P 500
188,2020-06-02,3064.780029296875,3081.070068359375,3051.639892578125,3080.820068359375,5187230000,S&P 500
189,2020-06-03,3098.89990234375,3130.93994140625,3098.89990234375,3122.8701171875,5989560000,S&P 500
190,2020-06-04,3111.56005859375,3128.909912109375,3090.409912109375,3112.35009765625,6428130000,S&P 500
191,2020-06-05,3163.840087890625,3211.719970703125,3163.840087890625,3193.929931640625,8617590000,S&P 500
192,2020-06-08,3199.919921875,3233.1298828125,3196.0,3232.389892578125,8437380000,S&P 500
193,2020-06-09,3213.320068359375,3222.7099609375,3193.110107421875,3207.179931640625,6382620000,S&P 500
194,2020-06-10,3213.419921875,3223.27001953125,3181.489990234375,3190.139892578125,6570840000,S&P 500
195,2020-06-11,3123.530029296875,3123.530029296875,2999.489990234375,3002.10009765625,7018890000,S&P 500
196,2020-06-12,3071.0400390625,3088.419921875,2984.469970703125,3041.31005859375,5832250000,S&P 500
197,2020-06-15,2993.760009765625,3079.760009765625,2965.659912109375,3066.590087890625,5740660000,S&P 500
198,2020-06-16,3131.0,3153.449951171875,3076.06005859375,3124.739990234375,5829240000,S&P 500
199,2020-06-17,3136.1298828125,3141.159912109375,3108.030029296875,3113.489990234375,4549390000,S&P 500
200,2020-06-18,3101.639892578125,3120.0,3093.510009765625,3115.340087890625,4429030000,S&P 500
201,2020-06-19,3140.2900390625,3155.530029296875,3083.110107421875,3097.739990234375,8327780000,S&P 500
202,2020-06-22,3094.419921875,3120.919921875,3079.389892578125,3117.860107421875,4665380000,S&P 500
203,2020-06-23,3138.699951171875,3154.89990234375,3127.1201171875,3131.2900390625,4704830000,S&P 500
204,2020-06-24,3114.39990234375,3115.010009765625,3032.1298828125,3050.330078125,5587200000,S&P 500
205,2020-06-25,3046.60009765625,3086.25,3024.010009765625,3083.760009765625,4815420000,S&P 500
206,2020-06-26,3073.199951171875,3073.72998046875,3004.6298828125,3009.050048828125,8098120000,S&P 500
207,2020-06-29,3018.590087890625,3053.889892578125,2999.739990234375,3053.239990234375,4462770000,S&P 500
208,2020-06-30,3050.199951171875,3111.510009765625,3047.830078125,3100.2900390625,4696280000,S&P 500
209,2020-07-01,3105.919921875,3128.43994140625,3101.169921875,3115.860107421875,4443130000,S&P 500
210,2020-07-02,3143.639892578125,3165.81005859375,3124.52001953125,3130.010009765625,4190830000,S&P 500
211,2020-07-06,3155.2900390625,3182.590087890625,3155.2900390625,3179.719970703125,4736450000,S&P 500
212,2020-07-07,3166.43994140625,3184.14990234375,3142.929931640625,3145.320068359375,4563700000,S&P 500
213,2020-07-08,3153.070068359375,3171.800048828125,3136.530029296875,3169.93994140625,4927700000,S&P 500
214,2020-07-09,3176.169921875,3179.780029296875,3115.699951171875,3152.050048828125,4829020000,S&P 500
215,2020-07-10,3152.469970703125,3186.820068359375,3136.219970703125,3185.0400390625,4515340000,S&P 500
216,2020-07-13,3205.080078125,3235.320068359375,3149.429931640625,3155.219970703125,4890780000,S&P 500
217,2020-07-14,3141.110107421875,3200.949951171875,3127.659912109375,3197.52001953125,4476170000,S&P 500
218,2020-07-15,3225.97998046875,3238.280029296875,3200.760009765625,3226.56005859375,4669760000,S&P 500
219,2020-07-16,3208.360107421875,3220.389892578125,3198.590087890625,3215.570068359375,3961230000,S&P 500
220,2020-07-17,3224.2099609375,3233.52001953125,3205.64990234375,3224.72998046875,3993830000,S&P 500
221,2020-07-20,3224.2900390625,3258.610107421875,3215.159912109375,3251.840087890625,3971200000,S&P 500
222,2020-07-21,3268.52001953125,3277.2900390625,3247.77001953125,3257.300048828125,4547960000,S&P 500
223,2020-07-22,3254.860107421875,3279.320068359375,3253.10009765625,3276.02001953125,4255190000,S&P 500
224,2020-07-23,3271.639892578125,3279.989990234375,3222.659912109375,3235.659912109375,4290460000,S&P 500
225,2020-07-24,3218.580078125,3227.260009765625,3200.050048828125,3215.6298828125,3894900000,S&P 500
226,2020-07-27,3219.840087890625,3241.429931640625,3214.25,3239.409912109375,3963910000,S&P 500
227,2020-07-28,3234.27001953125,3243.719970703125,3216.169921875,3218.43994140625,4027890000,S&P 500
228,2020-07-29,3227.219970703125,3264.739990234375,3227.219970703125,3258.43994140625,4676300000,S&P 500
229,2020-07-30,3231.760009765625,3250.919921875,3204.1298828125,3246.219970703125,4254010000,S&P 500
230,2020-07-31,3270.449951171875,3272.169921875,3220.260009765625,3271.1201171875,5117260000,S&P 500
231,2020-08-03,3288.260009765625,3302.72998046875,3284.530029296875,3294.610107421875,4643640000,S&P 500
232,2020-08-04,3289.919921875,3306.840087890625,3286.3701171875,3306.510009765625,4621670000,S&P 500
233,2020-08-05,3317.3701171875,3330.77001953125,3317.3701171875,3327.77001953125,4732220000,S&P 500
234,2020-08-06,3323.169921875,3351.030029296875,3318.139892578125,3349.159912109375,4267490000,S&P 500
235,2020-08-07,3340.050048828125,3352.5400390625,3328.719970703125,3351.280029296875,4104860000,S&P 500
236,2020-08-10,3356.0400390625,3363.2900390625,3335.43994140625,3360.469970703125,4318570000,S&P 500
237,2020-08-11,3370.340087890625,3381.010009765625,3326.43994140625,3333.68994140625,5087650000,S&P 500
238,2020-08-12,3355.4599609375,3387.889892578125,3355.4599609375,3380.35009765625,3768560000,S&P 500
239,2020-08-13,3372.949951171875,3387.239990234375,3363.35009765625,3373.429931640625,3648810000,S&P 500
240,2020-08-14,3368.659912109375,3378.510009765625,3361.639892578125,3372.85009765625,3193400000,S&P 500
241,2020-08-17,3380.860107421875,3387.590087890625,3379.219970703125,3381.989990234375,3671290000,S&P 500
242,2020-08-18,3387.0400390625,3395.06005859375,3370.14990234375,3389.780029296875,3881310000,S&P 500
243,2020-08-19,3392.510009765625,3399.5400390625,3369.659912109375,3374.85009765625,3884480000,S&P 500
244,2020-08-20,3360.47998046875,3390.800048828125,3354.68994140625,3385.510009765625,3642850000,S&P 500
245,2020-08-21,3386.010009765625,3399.9599609375,3379.31005859375,3397.159912109375,3705420000,S&P 500
246,2020-08-24,3418.090087890625,3432.090087890625,3413.1298828125,3431.280029296875,3728690000,S&P 500
247,2020-08-25,3435.949951171875,3444.2099609375,3425.840087890625,3443.6201171875,3619300000,S&P 500
248,2020-08-26,3449.969970703125,3481.070068359375,3444.14990234375,3478.72998046875,3754360000,S&P 500
249,2020-08-27,3485.139892578125,3501.3798828125,3468.35009765625,3484.550048828125,3929560000,S&P 500
250,2020-08-28,3494.68994140625,3509.22998046875,3484.320068359375,3508.010009765625,3855880000,S&P 500
251,2020-08-31,3509.72998046875,3514.77001953125,3493.25,3500.31005859375,4342290000,S&P 500
252,2020-09-01,3507.43994140625,3528.030029296875,3494.60009765625,3526.64990234375,4083110000,S&P 500
253,2020-09-02,3543.760009765625,3588.110107421875,3535.22998046875,3580.840087890625,4285190000,S&P 500
254,2020-09-03,3564.739990234375,3564.85009765625,3427.409912109375,3455.06005859375,4898680000,S&P 500
255,2020-09-04,3453.60009765625,3479.14990234375,3349.6298828125,3426.9599609375,4431440000,S&P 500
256,2020-09-08,3371.8798828125,3379.969970703125,3329.27001953125,3331.840087890625,4665600000,S&P 500
257,2020-09-09,3369.820068359375,3424.77001953125,3366.840087890625,3398.9599609375,3920830000,S&P 500
258,2020-09-10,3412.56005859375,3425.550048828125,3329.25,3339.18994140625,4192250000,S&P 500
259,2020-09-11,3352.699951171875,3368.949951171875,3310.469970703125,3340.969970703125,3704450000,S&P 500
260,2020-09-14,3363.56005859375,3402.929931640625,3363.56005859375,3383.5400390625,3832130000,S&P 500
261,2020-09-15,3407.72998046875,3419.47998046875,3389.25,3401.199951171875,4051460000,S&P 500
262,2020-09-16,3411.22998046875,3428.919921875,3384.449951171875,3385.489990234375,4710030000,S&P 500
263,2020-09-17,3346.860107421875,3375.169921875,3328.820068359375,3357.010009765625,4371940000,S&P 500
264,2020-09-18,3357.3798828125,3362.27001953125,3292.39990234375,3319.469970703125,7068700000,S&P 500
265,2020-09-21,3285.570068359375,3285.570068359375,3229.10009765625,3281.06005859375,4828350000,S&P 500
266,2020-09-22,3295.75,3320.31005859375,3270.949951171875,3315.570068359375,3963300000,S&P 500
267,2020-09-23,3320.110107421875,3323.35009765625,3232.570068359375,3236.919921875,4364500000,S&P 500
268,2020-09-24,3226.139892578125,3278.699951171875,3209.449951171875,3246.590087890625,4599470000,S&P 500
269,2020-09-25,3236.659912109375,3306.8798828125,3228.43994140625,3298.4599609375,3792220000,S&P 500
270,2020-09-28,3333.89990234375,3360.739990234375,3332.909912109375,3351.60009765625,3946060000,S&P 500
271,2020-09-29,3350.919921875,3357.919921875,3327.5400390625,3335.469970703125,3651880000,S&P 500
